index,osmid_original,y,x,lon,lat,street_count
20637,6877216815,3393844.8153829677,611782.0320293864,-97.8331041,30.6721072,3
20638,5639646029,3381818.524693389,612595.7266071866,-97.8259216,30.5635312,3
20639,10680114176,3381922.069426397,612867.3888172068,-97.8230781,30.5644398,3
20641,11155233243,3372888.008910107,614618.5679119556,-97.8058182,30.4827689,3
20642,5664848361,3390463.053346086,610111.2271786589,-97.8509037,30.6417528,3
20643,5664848366,3390315.631959943,610033.9811010666,-97.8517254,30.6404299,3
20644,5857258396,3390302.2343274476,609945.2726082742,-97.8526524,30.6403172,4
20645,5857258415,3390007.338054056,610003.5943289538,-97.8520753,30.6376513,3
20646,5857258411,3390104.2926622853,609904.9492819875,-97.8530942,30.6385351,4
20647,5673609588,3357726.7571806675,593516.4375340632,-98.0270043,30.347801,3
20648,5862266593,3357820.2890338995,593501.2165310419,-98.0271543,30.3486461,3
20649,5673609600,3357916.4134424007,593821.1889743975,-98.0238169,30.3494886,3
20650,5862266606,3357978.1491837134,593740.4441589472,-98.0246514,30.3500519,3
20651,5706413629,3375114.6924002077,614688.2773770418,-97.8048465,30.5028513,3
20652,5706413656,3375187.067237337,614203.2830928905,-97.8098917,30.5035505,3
20654,5730982853,3385246.233303003,608935.918211265,-97.8637168,30.5947946,3
20655,5730982860,3385144.941973147,609053.8751694588,-97.8624973,30.59387,3
20656,5730982856,3385379.502879435,608865.1808018185,-97.8644405,30.5960034,3
20657,5731053713,3385395.7141742446,608758.1055981561,-97.8655555,30.5961594,3
20658,5730982857,3385428.5091748596,608846.8901913357,-97.8646261,30.5964472,3
20659,5731054447,3385419.3813603055,608957.2496905123,-97.8634761,30.5963548,3
20660,9280858241,3385510.7891582404,608832.943272827,-97.8647629,30.5971908,3
20661,5731181269,3379120.5799912503,604574.3590415653,-97.9098223,30.5399171,3
20662,5731181249,3379279.864597277,604497.555956627,-97.9106068,30.5413609,3
20663,5731181250,3379367.5809088317,604459.657652617,-97.910993,30.5421556,3
20664,5731181267,3379251.9413529877,604435.2553159564,-97.911259,30.5411144,3
20665,5731181260,3379336.9044486126,604403.7638143149,-97.9115787,30.5418837,3
20666,5731181253,3379427.42891823,604355.9099914976,-97.9120684,30.5427046,3
20667,5731181265,3379382.810258675,604344.885783101,-97.9121878,30.542303,3
20668,6985726926,3379436.7259397837,604024.3813131959,-97.9155232,30.5428173,3
20669,5739814237,3382320.0767922234,609559.911313562,-97.8575188,30.5683378,3
20670,10904755347,3382315.454354117,609423.1773429106,-97.8589449,30.5683086,3
20671,5739847750,3381235.0552605945,608269.8972507312,-97.8710821,30.558666,3
20672,5739847752,3381119.060161007,608218.8007450113,-97.8716269,30.5576241,3
20673,5739847747,3381207.0184555547,608188.548688979,-97.8719331,30.5584204,3
20674,7147335766,3381168.709534643,608080.808809212,-97.8730603,30.5580845,3
20675,5739847753,3381055.8348598974,608041.2854696993,-97.8734841,30.5570697,3
20676,7147335756,3381143.0877221553,608010.274402301,-97.8737983,30.5578597,3
20677,6361444924,3380735.624913672,607745.2170540248,-97.8766039,30.5542074,3
20678,5739966725,3389656.2636461956,604676.1066212317,-97.9076963,30.6349628,4
20679,5739966739,3389400.057438562,604254.0778322066,-97.9121254,30.6326882,3
20680,5740000721,3383532.3112312704,612637.6678497212,-97.825298,30.5789889,3
20681,5740000722,3383512.1489048614,612512.1873366035,-97.8266086,30.5788188,3
20682,5739966753,3383601.7046040976,612497.9716751364,-97.8267471,30.5796281,3
20683,5739966756,3383000.5136762876,612818.9277937904,-97.8234659,30.574174,3
20684,5739966759,3383027.2358516096,612881.3531016854,-97.8228121,30.5744092,4
20685,5739966776,3382933.17531252,612949.1461446485,-97.8221155,30.5735542,3
20686,5739966768,3383165.041662215,612895.8907171176,-97.8226455,30.5756511,3
20687,5739966770,3383187.281657836,613006.6026621776,-97.8214887,30.5758413,3
20688,6592013251,3383299.4844206623,612901.5054806011,-97.8225723,30.5768635,3
20689,6592013257,3383211.3191494187,613104.6837145967,-97.8204634,30.5760489,3
20690,5768862014,3393792.633697893,602164.7993847423,-97.9334885,30.6724992,3
20691,5768862015,3393832.937002915,602279.3563923048,-97.9322888,30.672853,3
20692,5940695730,3393740.5263293455,602302.2133188657,-97.9320594,30.6720173,3
20693,5801044847,3388145.6348618283,614230.8335423577,-97.8081764,30.6204585,3
20694,6892387314,3388024.5448704734,613907.6749292149,-97.8115608,30.6193969,4
20695,5803344284,3391402.884104373,613325.2317593561,-97.8172658,30.649931,3
20696,5803344290,3391423.8250190155,613182.1718301924,-97.8187563,30.6501335,3
20697,5803344302,3391404.931069146,613456.4542289642,-97.8158963,30.649937,3
20698,5803344310,3391558.0711823325,613402.7557490668,-97.8164398,30.6513237,4
20699,5803344304,3391353.5231659473,613476.5364730044,-97.8156924,30.6494713,3
20700,5803344303,3391384.315953144,613559.6544139034,-97.8148217,30.6497412,3
20701,7461636696,3391440.7742862836,613540.256474837,-97.8150179,30.6502524,3
20702,7405982306,3391345.8789227023,613794.096448127,-97.8123796,30.6493721,3
20703,6645902357,3391616.076023704,613380.7264223499,-97.8166633,30.6518491,3
20704,7054182032,3391592.6340592816,613495.5211302753,-97.815468,30.6516267,3
20705,5805607359,3391465.890096184,606364.5160062518,-97.8898939,30.6511401,4
20706,6778168762,3391573.491936437,606301.4996216603,-97.8905404,30.6521165,3
20707,6778168755,3391506.8156367913,606179.5728819339,-97.8918196,30.6515258,3
20708,5805607376,3391630.9388158913,606439.3374062969,-97.8890961,30.6526225,3
20709,6388228531,3391639.8323908485,606490.2014296103,-97.8885644,30.6526982,3
20710,5805607364,3391753.979852747,606233.7213140577,-97.8912291,30.6537509,3
20711,6781442422,3391657.840309603,606269.9730585861,-97.8908607,30.6528803,4
20712,6778168748,3391713.1915507987,606103.4245362306,-97.892593,30.6533945,3
20713,5805607374,3391711.0694142776,606418.4692900204,-97.8893056,30.6533473,4
20714,5940695748,3391594.275741777,606591.9910047408,-97.8875069,30.6522781,3
20715,5805607375,3391754.4052811353,606534.7586545917,-97.8880876,30.6537279,3
20716,5805607379,3391687.7964060106,606353.7567561909,-97.8899833,30.6531431,3
20717,5805607378,3391668.922244927,606566.921196047,-97.8877608,30.6529538,3
20718,5805607393,3391439.261006787,609505.2596850444,-97.8571228,30.6506158,4
20719,5805607392,3391553.253613863,609506.6877440918,-97.8570958,30.6516441,3
20720,6926403495,3391557.1739187236,609606.5607029846,-97.8560532,30.6516703,3
20721,6926403486,3391446.162243307,609614.8685839924,-97.8559783,30.650668,3
20722,5805622853,3390931.6731701917,611431.7215343321,-97.8370751,30.6458581,3
20723,5805622869,3389250.4473938528,615361.6482163399,-97.7962569,30.6303172,3
20724,7202030717,3389075.7453226303,615457.7249441101,-97.7952741,30.6287318,3
20726,5805622892,3389233.5784898927,615304.8246006069,-97.7968516,30.6301705,3
20727,5805622876,3389288.7157379016,614866.1762649792,-97.8014217,30.6307102,4
20728,7792103330,3389239.2201229804,614990.4986593651,-97.8001302,30.6302517,4
20729,5805622900,3389410.472921486,614964.5356018208,-97.800382,30.6317992,3
20730,5805622886,3389427.8992840503,615222.0570501811,-97.7976934,30.6319316,3
20732,10039902895,3389540.7777626095,615242.3780905113,-97.7974688,30.632948,3
20733,5805622898,3389311.621752358,615215.565107466,-97.7977741,30.6308832,3
20734,7074161559,3389206.5985807935,615215.6432375552,-97.797785,30.6299357,3
20736,7202030719,3389337.1622568667,615463.2632256148,-97.7951871,30.6310897,3
20737,5805622913,3387985.8442383786,613806.4007595042,-97.8126215,30.6190574,3
20738,5805622918,3390164.7052054387,614439.8246138564,-97.8057726,30.6386541,3
20740,6120517169,3390229.09684815,614438.0095652974,-97.8057844,30.6392352,3
20741,5805622922,3390383.975170279,614489.902090503,-97.8052258,30.6406275,3
20743,5805622933,3390887.3573686695,614672.1170523023,-97.8032687,30.6451514,3
20744,8496578033,3390461.875893645,614536.8323409383,-97.8047275,30.6413258,3
20745,5805622942,3391043.8550173743,614437.4798074288,-97.8056996,30.6465858,3
20746,7759934486,3391078.9027405907,614353.9209427991,-97.8065676,30.64691,3
20747,5940741739,3393216.166270505,606750.5807525575,-97.8856841,30.6668966,3
20748,5940741742,3392848.622858867,606801.1967956815,-97.8851939,30.6635761,3
20749,5845680435,3377064.829090253,612201.2261317277,-97.8305486,30.5206805,3
20750,5845680438,3377107.3496547937,612219.6222465204,-97.8303523,30.5210624,3
20751,5845680446,3377021.792376344,612263.4613738124,-97.8299047,30.5202864,3
20752,5857258401,3390233.3954684064,609754.4342950663,-97.8546509,30.6397137,3
20753,5857258410,3390181.94345936,609871.9059221818,-97.8534307,30.6392387,3
20754,5857258405,3389898.290484214,609699.0378933478,-97.8552645,30.6366955,3
20755,5857258409,3389929.6736616674,609779.9565542515,-97.8544169,30.6369712,3
20756,5857258407,3390044.9726760522,609739.9072759799,-97.8548225,30.6380151,3
20757,5857258414,3390073.7979482403,609822.1255099864,-97.8539616,30.6382676,3
20758,5857258412,3389993.3315288434,609946.422316411,-97.8526733,30.6375302,3
20759,6497922909,3356302.276711348,592593.7178066459,-98.0367295,30.3350192,3
20760,6478303835,3356143.084503349,592489.6264520155,-98.0378263,30.3335908,4
20762,6323302218,3354605.6270445245,595392.2377441416,-98.0077739,30.319493,3
20763,6455264962,3358038.665097496,593673.7347793108,-98.02534,30.3506031,3
20764,6497922956,3356406.7571737072,592630.4288761894,-98.0363384,30.3359591,3
20766,7255591227,3356093.7319473536,592381.082812747,-98.0389597,30.3331538,3
20767,6236290066,3356769.3583000503,592467.2506688507,-98.0380038,30.3392433,2
20769,6540697137,3356158.1268113027,599617.5960956409,-97.9636821,30.33316,3
20770,6649926967,3369339.908199783,609746.3833356804,-97.8569455,30.4512123,3
20771,8326190073,3362346.737874416,607367.9975694787,-97.8824327,30.3883324,3
20772,5923372264,3369462.847185916,610453.0100676351,-97.8495739,30.4522568,3
20773,7091823614,3370934.9288894027,615505.9888225179,-97.7967908,30.4650633,3
20774,5940694661,3393101.1820355654,604311.793014726,-97.9111491,30.666075,3
20775,5940694658,3393037.3139626076,604183.4068145107,-97.9124955,30.66551,3
20776,5940741736,3392788.070722762,607003.159990278,-97.8830924,30.6630117,3
20777,5940741732,3393246.8120795386,606831.9487592661,-97.8848317,30.6671658,4
20778,6516431793,3393290.161187051,606946.8112007385,-97.8836284,30.6675466,3
20779,5940741743,3392908.8857902344,606959.5691500262,-97.8835348,30.6641056,3
20780,6516431795,3392757.430849255,606920.2748855394,-97.8839606,30.6627427,3
20781,6516431796,3392880.0964073497,606874.3668855093,-97.884427,30.6638535,4
20782,5940764957,3381704.7851892365,613519.9647677189,-97.8162984,30.5624178,3
20783,5940764970,3381878.238254422,613520.7705203615,-97.816271,30.5639826,3
20785,5940764965,3381680.7930371477,613388.490001547,-97.8176717,30.5622138,3
20786,5940790798,3377641.749621527,607601.1903067027,-97.8784262,30.526307,3
20787,5940790805,3377856.1675852383,607288.7903097536,-97.8816598,30.5282695,3
20788,6591990675,3377856.739534524,607061.1983269028,-97.8840317,30.528295,4
20789,5940790810,3377977.8812406166,607345.9977559792,-97.881051,30.5293625,3
20790,6591990669,3377973.472477797,607078.9357822528,-97.8838348,30.5293466,3
20791,5940790830,3377700.4324338613,607409.8146324165,-97.8804146,30.5268536,3
20792,6591990679,3377707.483209028,607293.7765038761,-97.8816232,30.5269276,3
20793,8986039433,3376733.721452381,608051.0169841265,-97.8738327,30.5180742,3
20794,5940831918,3387488.672511879,612898.6852701498,-97.8221446,30.6146581,3
20795,5940831925,3387272.0947743803,612864.464772701,-97.8225252,30.6127074,3
20796,5940831950,3387458.5982391564,612679.0686244082,-97.8244387,30.6144075,3
20797,5940831936,3387286.247626538,612820.877993756,-97.8229783,30.6128392,3
20798,6516425117,3387411.232865771,612607.7291887156,-97.825188,30.6139869,3
20799,5978084008,3363576.5948117976,610906.6890959212,-97.845475,30.3991082,3
20800,5978083666,3364380.736810763,610252.2130429583,-97.852202,30.4064234,3
20801,6073588121,3381616.1906231893,613483.1220634565,-97.8166922,30.561622,3
20802,6983672382,3381588.9695917717,613582.4365657629,-97.8156598,30.561367,5
20803,7468568119,3381487.1567869885,613365.5823734963,-97.8179317,30.560469,3
20805,6114553638,3365548.8597953087,594370.0927864227,-98.0174176,30.4183115,3
20807,6121602577,3377875.350887941,615289.7025899386,-97.7982739,30.5277001,3
20808,7882605636,3378137.664215891,615316.3455533556,-97.7979671,30.5300641,3
20809,6579974391,3356903.0732023446,594639.3738919487,-98.0153965,30.3402816,3
20811,6497875882,3357585.085778897,593687.0827326338,-98.0252417,30.3465095,3
20812,6198691771,3355624.1631885283,592313.5024513745,-98.039704,30.3289221,3
20813,6198691750,3355728.1778395902,592177.3906075463,-98.0411106,30.329871,4
20814,6198691766,3355730.2962407,592270.6291058596,-98.0401406,30.329883,3
20815,6198691753,3355727.118992709,592115.033136023,-98.0417593,30.3298662,3
20816,6532142202,3355641.7356684445,592205.4734330782,-98.0408261,30.3290889,3
20817,7449161646,3355838.780947651,592217.4977961291,-98.0406837,30.3308659,3
20818,6198691760,3355902.766695929,592137.9880832451,-98.0415051,30.3314493,3
20819,7449161663,3355962.785382956,592173.9463378157,-98.0411258,30.3319881,3
20821,6532142185,3355662.649284507,592331.2512532087,-98.039516,30.329268,3
20822,6198691770,3355581.500230103,592301.1535875443,-98.0398362,30.3285381,3
20823,6208778739,3386654.7456517615,614814.2642578979,-97.8022559,30.6069521,3
20824,6208778740,3386454.5226760027,614893.6829974441,-97.8014498,30.6051381,3
20825,6244858804,3368762.0970418793,604419.2975326859,-97.9124786,30.4464733,3
20826,6270077887,3387304.648999454,605009.9946829292,-97.9044517,30.613717,3
20827,6270077081,3387128.0471851695,605109.8736082753,-97.9034278,30.6121149,3
20828,6270077084,3386938.2661550497,605181.2096756983,-97.902703,30.6103964,4
20829,7649769996,3389267.754622207,603387.2689668866,-97.9211823,30.6315699,3
20830,6316452630,3354770.6444987496,593805.0224727989,-98.0242666,30.3211061,3
20831,6316452629,3355034.104511579,593763.2693898776,-98.0246773,30.3234865,4
20832,7175230261,3355109.371167074,593855.0290233429,-98.0237162,30.3241585,3
20833,6488263450,3355239.622443258,593649.1953151821,-98.0258454,30.3253497,3
20834,9329904077,3354414.6640770645,593926.629945201,-98.0230337,30.3178847,3
20835,8926864378,3354742.1016218704,595013.5578694452,-98.0116999,30.3207542,3
20837,6497922899,3356290.696338599,592514.2253129435,-98.0375574,30.3349208,3
20838,6398554009,3354628.9433982186,599164.6053510881,-97.9685385,30.3193999,3
20839,6398554034,3354491.7802198464,599015.9284450198,-97.9700977,30.3181745,3
20840,6422117992,3389710.199291063,610319.4734934912,-97.8488113,30.6349414,3
20841,6422117998,3389625.8687935728,610350.6249548037,-97.8484953,30.6341777,3
20842,6422118223,3389519.543094549,610491.6534230561,-97.8470353,30.6332054,4
20843,6422117993,3389486.3951057284,610405.6044105985,-97.8479366,30.6329143,3
20844,6422118000,3389443.7023975593,610329.1033926524,-97.8487393,30.6325362,3
20845,6422117999,3389593.958106596,610266.231526209,-97.8493792,30.6338976,3
20846,6422118007,3389390.80441871,610248.5271494659,-97.8495856,30.6320664,3
20847,6422118018,3389330.157077164,610321.5723766715,-97.84883,30.6315125,3
20848,6422118028,3388906.5812816247,610146.4120736737,-97.8507026,30.6277072,3
20849,6422118031,3388990.120753902,610304.4834662713,-97.8490446,30.6284463,3
20850,6422118017,3389104.8981000516,610378.2174468194,-97.8482631,30.629475,3
20851,6422118023,3389015.979941791,610373.7604196476,-97.8483191,30.6286732,3
20852,6422118083,3388779.7938908087,610078.4332026418,-97.8514253,30.6265696,4
20853,7556585996,3388606.833556331,610706.7981520831,-97.8448885,30.6249511,4
20854,6422118077,3388780.585903366,609852.9733956145,-97.8537773,30.6265975,3
20855,7556585998,3388781.918972637,609739.0262750054,-97.8549659,30.62662,3
20856,6422118067,3388602.5874942923,610252.5556474148,-97.8496277,30.6249548,3
20857,6422118069,3388699.715970517,610036.5663836271,-97.8518706,30.625851,4
20858,6422118197,3388511.99324834,610267.3529849321,-97.849483,30.6241361,4
20859,6422118191,3388684.514013048,610267.0162505043,-97.8494681,30.6256926,3
20860,7164571219,3388590.9717804124,609997.665884309,-97.852288,30.6248735,3
20861,6422118078,3388859.8182436773,609853.2872763129,-97.8537656,30.6273123,3
20862,7164571220,3388427.338995082,610284.2082346212,-97.8493162,30.6233708,3
20863,7164571231,3388485.567355501,610050.3131780754,-97.85175,30.6239177,4
20864,7161084793,3389186.1769472156,610631.0379411343,-97.8456168,30.6301849,3
20865,8287875994,3389580.256522182,610655.2863536885,-97.8453216,30.633738,3
20866,6448324803,3390077.8618143504,610931.6314085429,-97.842385,30.6382017,3
20867,6448324808,3390147.262481042,611024.4217667939,-97.8414094,30.6388192,3
20868,6448324804,3390416.0195850576,610942.5922483052,-97.8422343,30.6412515,3
20869,6497876028,3357641.1860262547,593860.7489772931,-98.02343,30.3470022,3
20870,7366489935,3358072.939185686,593607.2996306829,-98.0260281,30.3509175,3
20871,6532142107,3356124.2958464073,592464.4344238603,-98.03809,30.3334232,3
20872,8306815651,3385552.5578080956,612821.7726063817,-97.8231581,30.597198,3
20873,6488378572,3354927.5550747635,594863.450668862,-98.0132443,30.3224393,3
20874,6488380492,3354839.5638043312,594753.3939719955,-98.0143969,30.321654,3
20875,6488616007,3359124.000968542,594835.1948640674,-98.0131584,30.3603052,3
20876,6572792367,3358872.5553436144,594835.9999153432,-98.0131728,30.3580364,3
20877,6493622864,3387944.453482662,613444.422358329,-97.816402,30.6187184,3
20878,6493622869,3387951.2371362727,613359.0797389364,-97.8172915,30.6187877,3
20879,7054088393,3388024.9600596596,613240.0664515916,-97.8185249,30.6194641,3
20881,6572816592,3359201.173117006,594970.1164068095,-98.0117476,30.3609909,3
20882,6572816611,3359170.7380491784,594882.2573135747,-98.0126645,30.3607232,3
20884,8809623854,3357827.0328328777,594868.842950384,-98.0129258,30.3486003,3
20885,6508729485,3397137.003537379,612502.1969180952,-97.825228,30.7017408,3
20887,6516391784,3395642.9800715363,604252.391547225,-97.9115119,30.6890124,3
20888,6516391764,3395530.082176357,604153.2678973009,-97.9125581,30.6880025,3
20889,9350719595,3396365.3302068836,604329.5814731243,-97.9106329,30.6955227,3
20890,6516391772,3395501.4014105587,604120.5546252432,-97.9129025,30.6877466,3
20892,6516456498,3395959.100153669,604346.5517956039,-97.9104969,30.6918562,3
20893,9350719604,3396259.223483432,604550.9201550559,-97.9083329,30.694546,3
20894,6516456517,3395939.2230377267,604639.2372994011,-97.9074434,30.6916512,3
20895,6516456521,3395782.906551208,604716.7688411222,-97.9066499,30.6902341,3
20896,8809432432,3395554.1504457495,604375.5034899389,-97.9102357,30.6882002,3
20897,7346722780,3355428.011010691,592333.6798734028,-98.0395114,30.3271507,4
20898,7093311845,3355892.80557039,592397.6384858529,-98.0388052,30.3313396,3
20899,8382551093,3355705.5368725965,592351.798811236,-98.0392985,30.3296534,3
20900,6538559069,3367285.1766616786,589315.7747395807,-98.0698886,30.4343634,3
20901,6562080117,3369622.3983749263,587605.3685712086,-98.087502,30.4555775,3
20903,6571258647,3377473.3092520456,608240.2928479114,-97.8717832,30.5247298,3
20906,8668654601,3356863.2270468725,594141.1340733967,-98.020583,30.339961,3
20907,9424161206,3377256.014568242,607030.4771352682,-97.8844138,30.5228779,3
20908,6591990677,3377740.791917911,607156.3882255298,-97.8830516,30.5272404,3
20909,6592013249,3383256.810869474,613239.2330461239,-97.8190555,30.5764466,3
20910,8936851766,3383629.2245648815,613132.1748839446,-97.8201311,30.5798166,3
20911,6635695973,3383369.0334972604,612899.0136820698,-97.8225907,30.5774912,3
20912,6592013254,3383306.1100968556,613086.6293371262,-97.8206413,30.5769058,3
20913,8936851763,3383400.7949074185,613088.0737306467,-97.8206159,30.5777599,3
20914,6610262528,3389676.684953096,617390.4619772485,-97.7750428,30.6339649,3
20915,12160453910,3389682.8688635402,617347.6164402651,-97.7754891,30.6340249,3
20916,12160453903,3389646.6179164355,617384.8180579073,-97.7751051,30.6336942,3
20917,6615757833,3391265.386267071,610329.5931992612,-97.8485395,30.6489712,3
20918,6615757834,3391298.0246929997,610414.5885855726,-97.8476491,30.6492578,3
20919,6926403531,3391445.4175694776,610360.110903863,-97.8482018,30.6505926,3
20920,6615757837,3391239.582421581,610436.6450215585,-97.8474252,30.6487285,3
20921,6615757842,3391555.4128261795,610392.1600961508,-97.8478556,30.651582,4
20922,6615757862,3391583.79415109,610451.0924080875,-97.8472376,30.6518326,3
20923,6615757845,3391534.167871681,610329.77152123,-97.8485089,30.6513961,3
20924,6926403522,3391733.3220855715,610325.9386732827,-97.8485276,30.6531932,3
20925,6615757846,3391621.7421624754,610297.1543122454,-97.8488399,30.6521892,3
20926,6615757854,3391395.0420112065,610045.1572780543,-97.8514937,30.6501672,3
20927,6926403521,3391709.1397163933,610265.6702001741,-97.8491591,30.6529806,4
20928,6615757853,3391480.6808587313,610015.0534507717,-97.8517987,30.6509426,4
20929,6926379080,3391420.802765141,609848.8028834397,-97.8535399,30.6504177,3
20930,6926403514,3391570.3417540705,610020.5962766226,-97.8517313,30.651751,3
20931,6926379077,3391331.9312374988,609880.4143204172,-97.8532195,30.649613,3
20932,6615757860,3391798.157214814,610500.3149442346,-97.846701,30.653762,3
20933,6615757865,3391711.8620643616,610533.3131410285,-97.8463659,30.6529804,4
20934,7813759718,3391906.902796547,610454.8305061667,-97.847164,30.6547473,3
20935,6615757864,3391670.3370474274,610416.2903997216,-97.8475915,30.6526166,3
20936,6687188881,3383775.902320268,614438.561671264,-97.8064929,30.5810157,3
20938,8936851775,3383331.1230769916,612796.9355376889,-97.8236592,30.5771588,3
20939,6645902334,3391701.0713572004,613349.2421187325,-97.8169825,30.6526189,3
20940,6645902335,3391789.859100731,613317.9004416306,-97.8172998,30.6534229,3
20941,7891448389,3391621.37295074,613128.7582745408,-97.819292,30.6519208,4
20942,10725841981,3391773.3964400776,613272.3722976315,-97.8177767,30.6532787,3
20943,6645902341,3391589.8791903406,613038.7390284766,-97.8202348,30.6516452,3
20944,7074104980,3391458.7397595635,612917.1239495254,-97.8215182,30.6504736,3
20945,6645902345,3391427.712316986,613021.4666218548,-97.8204328,30.6501838,3
20946,6645902355,3391401.030977785,613099.438835905,-97.8196221,30.6499357,4
20947,6645902353,3391527.0408621826,613191.5708971599,-97.8186469,30.6510638,3
20948,12062554845,3379083.2937601437,614072.1337129963,-97.8108302,30.5387145,3
20950,11015487105,3364714.264182845,611158.429909616,-97.8427338,30.4093493,3
20951,6649891126,3372557.375448057,611982.4961854292,-97.8333135,30.4800345,3
20952,10823752733,3372591.3043585066,612002.9776519018,-97.8330965,30.4803387,3
20953,6659159108,3382141.09483277,607314.1061226677,-97.8809526,30.5669264,3
20954,10121323476,3382221.972604244,607399.8444815284,-97.8800503,30.5676484,3
20955,8346923220,3382214.631514822,607277.8976039604,-97.8813225,30.5675931,3
20956,6659159140,3382120.255370116,607017.8356973927,-97.8840437,30.5667649,3
20957,9543415811,3381934.5376128913,607087.5639367241,-97.8833359,30.5650831,4
20958,6869934695,3393061.061535793,607272.7451435578,-97.8802505,30.6654504,3
20959,6747886120,3389279.7877607043,607820.2272739091,-97.8749317,30.6312865,3
20960,8069901575,3389759.2195460806,607578.8347656016,-97.8774002,30.6356337,3
20961,6778168714,3391698.1436772877,606011.5878444491,-97.8935529,30.6532669,3
20962,6778168769,3391800.9953408227,605996.1627220132,-97.8937033,30.6541962,4
20963,6778168752,3391557.3709119814,606105.4872448015,-97.8925875,30.6519885,3
20964,6778168719,3392193.7931242893,605899.634053973,-97.8946703,30.6577486,3
20965,6778168731,3392061.546157641,605957.8164671605,-97.8940767,30.6565503,3
20966,6778168723,3392262.470730699,605869.3300378899,-97.8949795,30.6583709,4
20967,6778168721,3392160.523686827,605791.9012238227,-97.895798,30.657458,3
20968,6778168730,3391976.556224264,605970.4203569401,-97.8939539,30.6557824,4
20969,6778168740,3391887.304242997,605982.4339221765,-97.8938377,30.6549761,4
20970,7667669732,3391613.357519756,606156.2228854428,-97.8920523,30.6524891,3
20971,12237336833,3390667.6476283493,608131.4477256408,-97.8715394,30.6437796,3
20972,7161327639,3390277.877677787,608387.3945923374,-97.8689097,30.6402399,2
20974,6783928447,3390393.8977549016,608582.4985499122,-97.8668618,30.6412689,3
20975,6783928433,3390386.8735246304,608823.3302502462,-97.8643497,30.6411836,3
20976,7844560516,3390416.2640792276,608901.8523694056,-97.8635273,30.6414416,3
20977,6783928434,3390423.8974610725,608664.4461192184,-97.8660036,30.6415321,3
20978,6783928436,3390506.9445990836,608635.2973218395,-97.866299,30.642284,3
20979,6783928438,3390537.765805308,608716.229285697,-97.8654513,30.6425547,3
20980,7161327627,3390824.3735640687,608666.3666918387,-97.8659414,30.645145,3
20982,6810218068,3358062.9583334248,593514.9366171658,-98.0269899,30.3508346,4
20983,7366489937,3358030.230411138,593536.9119538947,-98.0267642,30.3505376,3
20984,6810218072,3358146.9238844034,593486.600812744,-98.0272772,30.3515944,3
20985,6810239457,3358156.5972767556,593547.0540165983,-98.0266474,30.351677,3
20986,8394099834,3358590.022778875,593588.5937898344,-98.0261765,30.3555845,3
20987,6810238797,3358287.3611722486,593565.8855948728,-98.0264398,30.3528554,3
20988,6810239456,3358372.361461579,593612.8781785024,-98.0259433,30.3536187,3
20989,6810238799,3358130.6224159333,593791.162291994,-98.0241101,30.3514237,3
20990,8394099831,3358467.8460525544,593644.3434890822,-98.0256074,30.3544778,3
20991,6815564533,3355888.472386959,592304.7469765366,-98.0397718,30.3313076,3
20992,7255591222,3356047.2031045347,592179.077977001,-98.041065,30.3327494,3
20994,6837522890,3384093.860421346,570914.7255591273,-98.26035,30.5872555,3
20995,6846944444,3393546.2795041488,612275.6146416753,-97.827985,30.6693675,3
20996,6846944439,3393456.208008739,612154.3907711785,-97.82926,30.6685663,3
20997,6846944443,3393640.600232403,612152.7848236861,-97.8292567,30.67023,3
20998,7895119136,3393644.884101245,612073.5219623878,-97.8300835,30.6702761,3
20999,7891448433,3393740.263900791,612246.7915850844,-97.8282647,30.6711203,3
21000,6926638890,3393579.3134255507,612378.8636868377,-97.8269038,30.6696558,3
21001,6846944454,3393219.0249935933,611940.2500679198,-97.8315207,30.6664466,3
21002,7891448492,3393154.3776777023,611961.1783744234,-97.8313093,30.6658614,3
21003,6846944461,3393268.6076354263,612007.6201032302,-97.8308122,30.6668876,3
21004,6846944462,3393349.240583731,611963.4720938633,-97.8312642,30.6676192,3
21005,6857481786,3373769.190501084,615140.2212590617,-97.8002867,30.490669,4
21006,6857481805,3373802.7667889544,615110.2130112769,-97.8005956,30.4909748,3
21007,6857481807,3373782.4150530067,615062.0787156934,-97.8010993,30.4907958,3
21008,6857481799,3373958.766490401,615058.2574538353,-97.8011196,30.4923872,3
21010,6863266327,3386328.6537010577,610171.3224567593,-97.8507175,30.604447,3
21011,7344600678,3386267.203261413,610195.1620767827,-97.8504754,30.6038904,3
21012,6863266331,3386107.490049579,610182.9486323015,-97.8506198,30.6024506,3
21013,8413321592,3386108.9663227685,610132.1367838794,-97.8511496,30.6024686,3
21014,6983723144,3385661.458351491,610481.2421813977,-97.8475563,30.598399,3
21015,6863266340,3385565.343493881,610507.8274201199,-97.8472893,30.5975294,2
21016,8413370804,3385492.4270109558,610495.3900564801,-97.8474268,30.5968727,4
21017,8413321580,3386505.995951286,610055.946490032,-97.851902,30.6060576,3
21018,6863692931,3389553.10188384,615409.9853147651,-97.7957188,30.633043,3
21019,8449897282,3389625.0995279877,615401.1243483314,-97.7958032,30.6336934,3
21020,6863692933,3389553.0647889893,615342.3437291618,-97.7964245,30.6330492,3
21021,6864418644,3376822.0641797082,611509.1390439383,-97.8377869,30.5185548,3
