Index,SubIndex,ChargerNumber,trainingEVdemand,center,avg_volt
1165,5,2.0,0.142857142857143,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,6,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,7,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,8,2.0,0.428571428571429,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,9,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,10,2.0,0.571428571428571,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,11,2.0,0.428571428571429,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,12,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,13,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,14,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,15,2.0,0.0,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,16,2.0,0.142857142857143,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,17,2.0,0.571428571428571,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,18,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,19,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,20,2.0,0.142857142857143,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,21,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,22,2.0,0.285714285714286,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1165,23,2.0,0.428571428571429,"(-10878091.938041471, 3537215.7668386092)",1.0255647935057728
1166,0,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,1,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,2,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,3,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,4,2.0,0.428571428571429,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,5,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,6,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,7,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,8,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,9,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,10,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,11,2.0,0.571428571428571,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,12,2.0,0.285714285714286,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,13,2.0,0.285714285714286,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,14,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,15,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,16,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,17,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,18,2.0,0.0,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,19,2.0,0.285714285714286,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,20,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,21,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,22,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1166,23,2.0,0.142857142857143,"(-10880666.201266065, 3538005.191922838)",1.0244001332610029
1167,0,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,1,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,2,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,3,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,4,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,5,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,6,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,7,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,8,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,9,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,10,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,11,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,12,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,13,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,14,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,15,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,16,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,17,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,18,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,19,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,20,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,21,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,22,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1167,23,0.0,0.0,"(-10876477.805424968, 3546547.0219860943)",1.0241178054171889
1168,0,8.0,1.14285714285714,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,1,8.0,1.0,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,2,8.0,1.42857142857143,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,3,8.0,1.42857142857143,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,4,8.0,1.57142857142857,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,5,8.0,1.71428571428571,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,6,8.0,2.0,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,7,8.0,2.14285714285714,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,8,8.0,2.0,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,9,8.0,2.71428571428571,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,10,8.0,2.57142857142857,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,11,8.0,2.42857142857143,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,12,8.0,2.42857142857143,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,13,8.0,3.57142857142857,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,14,8.0,3.28571428571429,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,15,8.0,3.28571428571429,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,16,8.0,4.28571428571429,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,17,8.0,3.85714285714286,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,18,8.0,2.85714285714286,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,19,8.0,2.28571428571429,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,20,8.0,2.42857142857143,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,21,8.0,1.0,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,22,8.0,1.42857142857143,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1168,23,8.0,1.14285714285714,"(-10902707.460443133, 3542936.1857821546)",1.0258981849530833
1169,0,6.0,1.14285714285714,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,1,6.0,0.428571428571429,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,2,6.0,0.857142857142857,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,3,6.0,1.28571428571429,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,4,6.0,1.28571428571429,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,5,6.0,1.57142857142857,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,6,6.0,1.0,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,7,6.0,1.28571428571429,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,8,6.0,1.57142857142857,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,9,6.0,1.14285714285714,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,10,6.0,1.0,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,11,6.0,0.428571428571429,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,12,6.0,0.857142857142857,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,13,6.0,0.571428571428571,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,14,6.0,1.0,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,15,6.0,1.28571428571429,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,16,6.0,1.42857142857143,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,17,6.0,1.14285714285714,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,18,6.0,1.0,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,19,6.0,0.857142857142857,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,20,6.0,1.85714285714286,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,21,6.0,2.0,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,22,6.0,1.42857142857143,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1169,23,6.0,1.57142857142857,"(-10880986.244802097, 3554223.4795899335)",1.0245154757722024
1170,0,4.0,1.28571428571429,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,1,4.0,1.0,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,2,4.0,1.0,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,3,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,4,4.0,0.571428571428571,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,5,4.0,0.285714285714286,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,6,4.0,0.142857142857143,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,7,4.0,0.571428571428571,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,8,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,9,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,10,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,11,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,12,4.0,0.714285714285714,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,13,4.0,0.571428571428571,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,14,4.0,0.428571428571429,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,15,4.0,0.571428571428571,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,16,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,17,4.0,1.14285714285714,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,18,4.0,1.14285714285714,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,19,4.0,1.28571428571429,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,20,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,21,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,22,4.0,0.857142857142857,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1170,23,4.0,1.28571428571429,"(-10895318.629241731, 3552884.6013293)",1.026178538245301
1171,0,18.0,1.57142857142857,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,1,18.0,2.14285714285714,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,2,18.0,3.14285714285714,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,3,18.0,5.14285714285714,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,4,18.0,7.0,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,5,18.0,5.85714285714286,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,6,18.0,5.0,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,7,18.0,4.14285714285714,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,8,18.0,2.42857142857143,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,9,18.0,1.57142857142857,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,10,18.0,2.0,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,11,18.0,2.57142857142857,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,12,18.0,3.28571428571429,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,13,18.0,4.28571428571429,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,14,18.0,4.14285714285714,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,15,18.0,3.85714285714286,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,16,18.0,4.85714285714286,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,17,18.0,4.28571428571429,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,18,18.0,4.71428571428571,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,19,18.0,6.28571428571429,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,20,18.0,5.0,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,21,18.0,4.57142857142857,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,22,18.0,4.57142857142857,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1171,23,18.0,3.57142857142857,"(-10880332.242793685, 3553691.137472009)",1.0245154757722024
1172,0,2.0,0.428571428571429,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,1,2.0,0.428571428571429,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,2,2.0,0.428571428571429,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,3,2.0,0.571428571428571,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,4,2.0,0.285714285714286,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,5,2.0,0.285714285714286,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,6,2.0,0.142857142857143,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,7,2.0,0.285714285714286,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,8,2.0,0.142857142857143,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,9,2.0,0.142857142857143,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,10,2.0,0.428571428571429,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,11,2.0,0.714285714285714,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,12,2.0,0.714285714285714,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,13,2.0,1.0,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,14,2.0,0.714285714285714,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,15,2.0,0.571428571428571,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,16,2.0,0.714285714285714,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,17,2.0,0.571428571428571,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,18,2.0,0.714285714285714,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,19,2.0,0.285714285714286,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,20,2.0,0.428571428571429,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,21,2.0,0.714285714285714,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,22,2.0,0.428571428571429,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1172,23,2.0,0.571428571428571,"(-10879608.666103529, 3560016.1700858865)",1.0245318471806661
1173,0,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,1,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,2,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,3,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,4,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,5,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,6,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,7,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,8,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,9,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,10,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,11,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,12,2.0,0.571428571428571,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,13,2.0,0.428571428571429,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,14,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,15,2.0,0.428571428571429,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,16,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,17,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,18,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,19,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,20,2.0,0.428571428571429,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,21,2.0,0.142857142857143,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,22,2.0,0.0,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1173,23,2.0,0.285714285714286,"(-10892619.131589994, 3555594.7673690217)",1.026178538245301
1174,0,2.0,0.142857142857143,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,1,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,2,2.0,0.428571428571429,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,3,2.0,0.571428571428571,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,4,2.0,0.571428571428571,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,5,2.0,0.571428571428571,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,6,2.0,0.857142857142857,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,7,2.0,0.571428571428571,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,8,2.0,0.0,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,9,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,10,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,11,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,12,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,13,2.0,0.714285714285714,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,14,2.0,0.714285714285714,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,15,2.0,0.714285714285714,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,16,2.0,0.571428571428571,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,17,2.0,0.0,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,18,2.0,0.428571428571429,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,19,2.0,0.714285714285714,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,20,2.0,0.571428571428571,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,21,2.0,0.428571428571429,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,22,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1174,23,2.0,0.285714285714286,"(-10902860.524742974, 3543371.3658151883)",1.0258981849530833
1175,0,2.0,0.285714285714286,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,1,2.0,0.142857142857143,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,2,2.0,0.0,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,3,2.0,0.0,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,4,2.0,0.285714285714286,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,5,2.0,0.285714285714286,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,6,2.0,0.571428571428571,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,7,2.0,0.857142857142857,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,8,2.0,0.285714285714286,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,9,2.0,0.142857142857143,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,10,2.0,0.142857142857143,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,11,2.0,0.142857142857143,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,12,2.0,0.428571428571429,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,13,2.0,0.142857142857143,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,14,2.0,0.571428571428571,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,15,2.0,0.428571428571429,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,16,2.0,0.714285714285714,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,17,2.0,0.428571428571429,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,18,2.0,0.428571428571429,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,19,2.0,0.285714285714286,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,20,2.0,0.285714285714286,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,21,2.0,0.142857142857143,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,22,2.0,0.571428571428571,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1175,23,2.0,0.571428571428571,"(-10888124.607149214, 3564762.0304982136)",0.988239805988648
1176,0,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,1,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,2,2.0,0.285714285714286,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,3,2.0,0.428571428571429,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,4,2.0,0.428571428571429,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,5,2.0,0.571428571428571,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,6,2.0,0.714285714285714,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,7,2.0,0.285714285714286,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,8,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,9,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,10,2.0,0.0,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,11,2.0,0.0,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,12,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,13,2.0,0.285714285714286,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,14,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,15,2.0,0.285714285714286,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,16,2.0,0.285714285714286,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,17,2.0,0.428571428571429,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,18,2.0,0.428571428571429,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,19,2.0,0.285714285714286,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,20,2.0,0.0,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,21,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,22,2.0,0.0,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1176,23,2.0,0.142857142857143,"(-10881988.120219238, 3548691.4445016254)",1.0256955354979644
1177,0,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,1,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,2,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,3,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,4,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,5,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,6,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,7,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,8,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,9,1.0,0.142857142857143,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,10,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,11,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,12,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,13,1.0,0.428571428571429,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,14,1.0,0.285714285714286,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,15,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
1177,16,1.0,0.0,"(-10892340.83286301, 3575955.796205597)",1.0062529277410932
